Label,Matrix
Google Doc,"[[1.5020370483398438e-05, 2.5832769870758057, 0.05466192208994206, 0.16793410751842025, 7.012521062130011, 80.0, 1412.0, 288.9938621340888, 347.50235148436235, 2.4994481800350647, 2118, 612089.0, 18.30291230722268, 5289.429315965827], [0.0012581348419189453, 2.6089720726013184, 0.09829843074665702, 0.22134479829564738, 5.194259001166145, 80.0, 1412.0, 258.6519524617997, 328.7837613313698, 2.8460034349702554, 1178, 304692.0, 10.181745629810932, 2633.5283866199934], [1.7881393432617188e-05, 2.5832769870758057, 0.12323672956805895, 0.2405914480823795, 4.5845931606566115, 88.0, 1412.0, 327.01808510638296, 366.09099946009997, 2.1724576304231387, 940, 307397.0, 8.123105556557752, 2656.4024242225355]]"
Google Doc,"[[5.0067901611328125e-06, 4.324100017547607, 0.04399073056173668, 0.1801510297324122, 13.736778878972881, 80.0, 1412.0, 275.5378787878788, 341.81271465311346, 2.551013409118594, 2640, 727420.0, 22.740675561399925, 6265.917506391491], [0.0005960464477539062, 4.341897964477539, 0.08997825356416925, 0.253656536060657, 9.720075322486245, 80.0, 1412.0, 263.80480247869866, 333.318519331549, 2.7682266046274324, 1291, 340572.0, 11.122411851267294, 2934.1456615103057], [1.71661376953125e-05, 4.324100017547607, 0.08603950742444227, 0.24696418001481682, 9.950752790367725, 87.0, 1412.0, 286.76649369903635, 349.37979089279895, 2.3658948080807938, 1349, 386848.0, 11.631189783849441, 3335.4355118625567]]"
Google Doc,"[[9.5367431640625e-07, 4.333224058151245, 0.05375148862779609, 0.23277817015952887, 9.702832321001152, 80.0, 1412.0, 369.56429232192414, 434.1162210918448, 1.7429794535452683, 2162, 798998.0, 18.612744954008203, 6878.605917096505], [0.00045490264892578125, 4.366153955459595, 0.09387967098886772, 0.3096308266669556, 7.152329451699995, 80.0, 1412.0, 348.27786752827143, 426.5107278607032, 1.8628842864487611, 1238, 431168.0, 10.660544470336124, 3712.831694818971], [2.002716064453125e-05, 4.333224058151245, 0.12581597170101344, 0.34575507649426274, 6.307502167724132, 87.0, 1412.0, 398.0844155844156, 442.499978496324, 1.601952928467184, 924, 367830.0, 7.956727672044607, 3167.4492852902254]]"
Google Doc,"[[1.3113021850585938e-05, 4.58923602104187, 0.04921543583027744, 0.18704123423793084, 12.861307263701649, 80.0, 1412.0, 307.7798475867909, 370.95658977708615, 2.260063379994437, 2362, 726976.0, 20.327434522646975, 6256.374699210757], [0.0010960102081298828, 4.61388087272644, 0.09033839031474587, 0.2512437868869522, 9.506368112962356, 80.0, 1412.0, 264.8065268065268, 335.7550546761993, 2.7461597073510156, 1287, 340806.0, 11.078098707425339, 2933.5528423331775], [2.1219253540039062e-05, 4.58923602104187, 0.10817390225231092, 0.268793881449058, 8.883951292103626, 87.0, 1412.0, 359.2279069767442, 403.1555175291836, 1.8514810161949073, 1075, 386170.0, 9.252981337049611, 3323.9291190032077]]"
Google Doc,"[[7.152557373046875e-06, 3.8242650032043457, 0.04913957456125232, 0.15887478622628826, 11.700639792315222, 80.0, 1412.0, 286.11468472281, 341.43586053002423, 2.5178467913397418, 2363, 676089.0, 20.358812198880106, 5824.955133613479], [0.0005002021789550781, 3.8543529510498047, 0.0884315488902667, 0.2115218579109309, 8.749251933211335, 80.0, 1412.0, 246.8001525553013, 314.3702914112925, 3.0353285110465014, 1311, 323555.0, 11.31681364102824, 2792.9913330456843], [2.2172927856445312e-05, 3.8242650032043457, 0.11043546633080684, 0.22994117629965224, 7.934051124885, 87.0, 1412.0, 335.1083650190114, 366.5673489781524, 2.0774553921297145, 1052, 352534.0, 9.063677711900919, 3037.3142190943713]]"
Google Doc,"[[7.152557373046875e-06, 4.033512115478516, 0.045132385178567096, 0.18765758519322337, 13.487299783449068, 80.0, 1412.0, 277.8776387802971, 336.192264547492, 2.5761846502920487, 2558, 710811.0, 22.16570383645087, 6159.353443976341], [0.0013279914855957031, 4.051245927810669, 0.08636593408213404, 0.2574286353269154, 9.739718813215054, 80.0, 1412.0, 259.6783844427824, 327.4310625947316, 2.835981630282089, 1337, 347190.0, 11.587305963046722, 3008.972892528191], [2.002716064453125e-05, 4.033512115478516, 0.09459304008327547, 0.2647197746045328, 9.516029752087125, 88.0, 1412.0, 297.8058968058968, 344.42986041415816, 2.334378145361706, 1221, 363621.0, 10.580267546640544, 3150.8660651736127]]"
Google Doc,"[[5.9604644775390625e-06, 3.978269100189209, 0.048972458636976184, 0.20156376857932434, 12.317469428311352, 80.0, 1412.0, 303.8600840336134, 361.8914389935187, 2.312591966381228, 2380, 723187.0, 20.428223792041393, 6207.321798107158], [0.0005688667297363281, 3.995137929916382, 0.08739167442895417, 0.2684128388039448, 9.131082041429893, 80.0, 1412.0, 262.4410217881292, 331.3988679931561, 2.787111375031166, 1331, 349309.0, 11.451341174528224, 3005.301678687663], [1.7881393432617188e-05, 3.978269100189209, 0.1111693502837465, 0.2939471799610405, 8.382220852803764, 94.0, 1412.0, 356.4137273593899, 390.96045411879214, 1.893112350984978, 1049, 373878.0, 9.003868385651858, 3209.102291983551]]"
Google Doc,"[[9.5367431640625e-07, 4.479756116867065, 0.05474687684265599, 0.220335375932887, 11.440290541325792, 80.0, 1412.0, 299.46875, 363.89011277438226, 2.3135336141924436, 2112, 632478.0, 18.274534856444415, 5472.652110290838], [0.0012559890747070312, 4.501354932785034, 0.10391344783975066, 0.29926386086890444, 8.361048260624958, 80.0, 1412.0, 281.55166217430366, 354.75398164466714, 2.5309790410354993, 1113, 313367.0, 9.63204764525828, 2711.9190246645567], [2.002716064453125e-05, 4.479756116867065, 0.11578377071984546, 0.3122569009820647, 7.934090942862213, 87.0, 1412.0, 319.4304304304304, 372.7931700857427, 2.103806187385207, 999, 319111.0, 8.645443120263169, 2761.6176171674674]]"
Google Doc,"[[6.198883056640625e-06, 4.747347831726074, 0.05125041823916965, 0.18537875704893367, 13.905174583677674, 80.0, 1412.0, 287.260328742781, 347.2344975508097, 2.529404442438505, 2251, 646623.0, 19.52070790477618, 5607.524970017809], [0.001255035400390625, 4.7831339836120605, 0.09163925264901311, 0.2454185426767494, 10.518377447494224, 80.0, 1412.0, 254.099285146942, 323.62147868908386, 2.904058893163823, 1259, 319911.0, 10.921028747285362, 2775.0255977544143], [2.193450927734375e-05, 4.747347831726074, 0.11636068722313997, 0.2699501120184615, 9.534426492269215, 88.0, 1412.0, 329.3467741935484, 370.8226941187192, 2.180976799250802, 992, 326712.0, 8.60263982298444, 2833.251675248883]]"
Google Doc,"[[-3.0040740966796875e-05, 4.5337560176849365, 0.04350638479454941, 0.1602073706479654, 15.388633084343372, 80.0, 1412.0, 285.02486812358705, 338.38631777865663, 2.5044207788178983, 2654, 756456.0, 22.99379588764816, 6553.803640537595], [0.0014319419860839844, 4.552790880203247, 0.07887771564726136, 0.21469108509728582, 11.416421974264146, 80.0, 1412.0, 256.8142076502732, 320.82016806195514, 2.876875608233535, 1464, 375976.0, 12.68651758976314, 3258.077962656275], [1.9073486328125e-05, 4.5337560176849365, 0.09707522191752697, 0.23201460923435374, 10.637928213437538, 87.0, 1412.0, 319.7310924369748, 355.7634989491205, 2.1558982348536326, 1190, 380480.0, 10.309953694913833, 3296.4127578494245]]"
Google Doc,"[[1.3113021850585938e-05, 7.618559122085571, 0.06780714526894212, 0.4289717110727495, 13.771456409248858, 79.0, 1412.0, 313.3463556851312, 396.031482878982, 2.104838058254586, 1715, 537389.0, 14.75631257743071, 4623.836769488578], [0.0013120174407958984, 7.334607839584351, 0.13607177310121388, 0.5638452514463282, 9.753709450605006, 79.0, 1412.0, 332.81101376720903, 414.660439008168, 1.9829544975106197, 799, 265916.0, 7.358272108994427, 2448.9140001694145], [2.09808349609375e-05, 7.618559122085571, 0.12701797485351562, 0.5818084720007787, 10.036199028610133, 87.0, 1412.0, 296.367903930131, 378.2179990711318, 2.217681179654897, 916, 271473.0, 7.881505726487774, 2335.825331972506]]"
Google Doc,"[[5.0067901611328125e-06, 3.940382957458496, 0.05063740959014143, 0.16055408788640024, 10.687109367408297, 80.0, 1412.0, 284.6857142857143, 339.48517663229603, 2.5227717672459473, 2240, 637696.0, 19.757065696221684, 5624.554359918654], [8.797645568847656e-05, 3.9602038860321045, 0.08975496994344752, 0.20922272357703658, 8.193612621907224, 80.0, 1412.0, 253.40427215189874, 321.160448308471, 2.9006954978919737, 1264, 320303.0, 11.150265732002879, 2825.524972118448], [1.71661376953125e-05, 3.940382957458496, 0.11613158984062, 0.23239935784828594, 7.329366566413427, 88.0, 1412.0, 325.19774590163934, 357.7990278049924, 2.162294300851179, 976, 317393.0, 8.619753181709278, 2803.124304920341]]"
Google Doc,"[[1.5020370483398438e-05, 4.449135780334473, 0.04720441506793968, 0.21418710131385843, 13.559879569134361, 80.0, 1412.0, 300.22100567721003, 356.90365307719713, 2.3378512935759783, 2466, 740345.0, 21.193053193717905, 6362.599743188597], [0.0005381107330322266, 4.470227956771851, 0.08333709827466818, 0.2842462063829394, 10.099512458058149, 80.0, 1412.0, 258.5647816750179, 324.94182221121656, 2.8194704821399768, 1397, 361215.0, 12.008053473136219, 3104.8597246234067], [1.811981201171875e-05, 4.449135780334473, 0.10879445879646901, 0.31724350519211614, 9.051526674538149, 87.0, 1412.0, 354.6585594013096, 388.10934874098444, 1.9045529994643695, 1069, 379130.0, 9.200251011501893, 3262.947769869703]]"
Google Doc,"[[9.5367431640625e-07, 4.042819023132324, 0.041730006157544366, 0.1762786927871813, 12.667294879231664, 74.0, 1434.0, 262.6068814055637, 323.5681352314014, 2.6558390441602513, 2732, 717442.0, 23.97234648043819, 6295.303149201514], [9.5367431640625e-07, 4.056671857833862, 0.06964974385893433, 0.22690779838490774, 9.749841025682706, 74.0, 1294.0, 248.42700061087356, 291.31860661466544, 2.759266780100652, 1637, 406675.0, 14.366330606618762, 3568.98442238649], [1.9073486328125e-06, 4.056364059448242, 0.10415433072084919, 0.2735621298041801, 7.962623406596979, 74.0, 1434.0, 283.8054794520548, 365.5016738364977, 2.4450275659850806, 1095, 310767.0, 9.609913191848593, 2727.346020905216]]"
Google Doc,"[[9.5367431640625e-07, 7.116233825683594, 0.05098349033740529, 0.24780560668872148, 17.436751252025932, 60.0, 1392.0, 271.3603682595353, 345.5799931805492, 2.454109395667568, 2281, 618973.0, 19.622795337674866, 5324.848969112943], [9.5367431640625e-07, 7.139132976531982, 0.08995336700150103, 0.3286082676168913, 13.047395286246273, 60.0, 1392.0, 235.49806651198762, 324.1958213549983, 2.878980281137598, 1293, 304499.0, 11.12547564552364, 2620.0280035470246], [2.193450927734375e-05, 7.116233825683594, 0.11777341232956845, 0.3676780619158313, 11.785700515972717, 68.0, 1392.0, 318.29352226720647, 366.44744733514494, 2.0586320352126326, 988, 314474.0, 8.499483469365527, 2705.3305309162497]]"
Google Doc,"[[1.2874603271484375e-05, 3.771712064743042, 0.05516369185964473, 0.1912597678248633, 11.463126232397487, 80.0, 1412.0, 303.5681173131504, 362.14732146755466, 2.3030171438941944, 2114, 641743.0, 18.13644495209327, 5505.646448860545], [9.298324584960938e-05, 3.789985179901123, 0.09988143863596118, 0.2527360082313661, 8.681031948255798, 80.0, 1412.0, 267.68953687821613, 336.74978064117306, 2.71435328411139, 1166, 312126.0, 10.020464089895125, 2682.3733915288212], [2.1219253540039062e-05, 3.771712064743042, 0.12308435153054839, 0.2749605882422777, 7.909055071795275, 88.0, 1412.0, 347.69725738396625, 386.5903398125203, 1.9320687828859464, 948, 329617.0, 8.133088843228203, 2827.8526848505808]]"
Google Doc,"[[1.811981201171875e-05, 5.392237901687622, 0.05448757997132782, 0.25048128325175456, 12.782033753724152, 80.0, 1412.0, 294.8243306716768, 352.9953650012797, 2.389805148171894, 2129, 627681.0, 18.361430721248627, 5413.3965225664915], [0.0013930797576904297, 5.41301703453064, 0.09849681910966146, 0.3350837608282631, 9.446226095868466, 80.0, 1412.0, 270.66129032258067, 344.2737340423692, 2.6561041884208905, 1178, 318839.0, 10.161237964017412, 2750.2537786157445], [1.811981201171875e-05, 5.392237901687622, 0.12193925907737331, 0.36532256860697127, 8.675860927764866, 87.0, 1412.0, 324.7549947423764, 361.2749358860201, 2.120406641901898, 951, 308842.0, 8.20943672409684, 2666.0555801719415]]"
Google Doc,"[[1.5020370483398438e-05, 2.4799129962921143, 0.04083922408502946, 0.13054060650082766, 10.944533606362159, 80.0, 1412.0, 272.21942697414397, 318.896403573935, 2.7069272331531926, 2862, 779092.0, 24.494822087075736, 6667.966432377362], [0.0005040168762207031, 2.5143511295318604, 0.07271429781014851, 0.17633918699485152, 7.872595683026565, 80.0, 1412.0, 232.27448533998754, 289.0055520650481, 3.3447487977796126, 1603, 372336.0, 13.761038060738713, 3196.3380333020646], [1.811981201171875e-05, 2.4799129962921143, 0.09287839436189928, 0.1879830513734438, 7.513666966859378, 87.0, 1412.0, 323.07863383637806, 346.71635111379817, 2.185980885334009, 1259, 406756.0, 10.775325299660501, 3481.2773769568757]]"
Google Doc,"[[1.5974044799804688e-05, 7.275312900543213, 0.049220494506136525, 0.3168345579080016, 16.74182392070867, 80.0, 1412.0, 273.8213535098781, 349.75597154029634, 2.517809486509966, 2379, 651421.0, 20.325283837241155, 5565.496730785822], [0.0013070106506347656, 7.293900012969971, 0.10833660857354555, 0.467240965059798, 11.2581175529445, 80.0, 1412.0, 283.6524559777572, 358.506456306093, 2.490423121041106, 1079, 306061.0, 9.239052772316528, 2620.6800097756895], [2.4080276489257812e-05, 7.275312900543213, 0.09010495453086424, 0.4256520380881545, 12.356205796834303, 87.0, 1412.0, 265.66153846153844, 342.10874910328994, 2.537748225060286, 1300, 345360.0, 11.106712479366752, 2950.6263245185396]]"
Google Doc,"[[1.9073486328125e-06, 4.024729013442993, 0.045985729621775585, 0.193499132015743, 13.39191877147463, 80.0, 1412.0, 296.5612648221344, 356.9869346951849, 2.361381530483279, 2530, 750300.0, 21.754475169468325, 6451.534671799243], [1.9073486328125e-06, 4.042601823806763, 0.08690300151728016, 0.26368982210171976, 9.772755606172579, 80.0, 1412.0, 260.1598207617625, 328.39505594557505, 2.830707750488475, 1339, 348354.0, 11.515682619506107, 2995.9179262400526], [2.09808349609375e-05, 4.024729013442993, 0.09761851434948064, 0.2755805449128359, 9.306755541478038, 87.0, 1412.0, 337.48614609571786, 382.5004673078047, 1.9792626555641535, 1191, 401946.0, 10.252566767727895, 3460.0992460295183]]"
Google Doc,"[[9.5367431640625e-07, 3.785102128982544, 0.045959035430367536, 0.14748135831729386, 10.9470578781039, 79.0, 1412.0, 288.8055883510429, 352.30708446373797, 2.4892769714276692, 2541, 733855.0, 21.767073469222314, 6286.452459959127], [9.5367431640625e-07, 3.8054039478302, 0.08395092092829642, 0.19619141868013787, 8.191030644868283, 79.0, 1412.0, 259.7368799424874, 329.07440689817224, 2.8141059910217296, 1391, 361294.0, 11.920291205800579, 3096.1392458005134], [1.8835067749023438e-05, 3.785102128982544, 0.10146008874147845, 0.21048361591808717, 7.578201725178219, 86.0, 1412.0, 323.96608695652174, 375.5126509504287, 2.186050936966059, 1150, 372561.0, 9.86467028004851, 3195.818629743612]]"
Google Doc,"[[9.5367431640625e-07, 3.2484629154205322, 0.04558933042602419, 0.15544774663514682, 10.638422573130422, 60.0, 1392.0, 268.280626223092, 343.03092566875887, 2.484756175565906, 2555, 685457.0, 21.94354541577318, 5887.028105698488], [9.5367431640625e-07, 3.2841269969940186, 0.08075943887233734, 0.20609299878752066, 7.9325782283036395, 60.0, 1392.0, 229.94309507286607, 315.7697438213077, 2.9817813545793137, 1441, 331348.0, 12.391052469127716, 2849.2369559615063], [2.09808349609375e-05, 3.2484629154205322, 0.10461379147175723, 0.22569288330833534, 7.2100845159165265, 67.0, 1392.0, 317.8716337522442, 369.5149042888335, 2.042707910556663, 1114, 354109.0, 9.567557570712845, 3041.2551560211446]]"
Google Doc,"[[1.0967254638671875e-05, 3.7521932125091553, 0.043168756530733564, 0.136292736839307, 12.021074157834589, 80.0, 1412.0, 285.59756547399485, 338.78580358343856, 2.519548526959608, 2711, 774255.0, 23.173449598387997, 6618.280788933935], [0.0005578994750976562, 3.7712810039520264, 0.07585070351359907, 0.17940093707867485, 9.04633148581832, 80.0, 1412.0, 243.73476005188067, 307.11091136369436, 3.0895384865887308, 1542, 375839.0, 13.192348691760072, 3215.433942906883], [1.811981201171875e-05, 3.7521932125091553, 0.10016038544373969, 0.19792285013535338, 8.279410585956635, 87.0, 1412.0, 340.81779298545763, 369.32569377685036, 2.027010974448485, 1169, 398416.0, 9.992535072119352, 3405.633749609499]]"
Google Doc,"[[1.5020370483398438e-05, 4.752082824707031, 0.0473188334235958, 0.17949676384935342, 14.34226736767757, 80.0, 1412.0, 292.4046549612087, 351.6929562537975, 2.438115652634958, 2449, 716099.0, 21.14186729365071, 6181.980411235598], [0.0013511180877685547, 4.772314071655273, 0.08636676509552799, 0.24070008845286903, 10.629893491081418, 80.0, 1412.0, 255.98882265275708, 328.02729798115814, 2.869164856268696, 1342, 343537.0, 11.587162157204915, 2966.183998509467], [2.002716064453125e-05, 4.752082824707031, 0.10471809513961212, 0.2590854809269542, 9.910211643744416, 87.0, 1412.0, 336.55103884372176, 373.67400478025536, 2.0620707795246767, 1107, 372562.0, 9.558082180520788, 3216.782487207937]]"
Google Doc,"[[1.9073486328125e-06, 4.367114067077637, 0.037067793270456215, 0.1726184936467159, 14.129778579098277, 74.0, 1434.0, 283.85023923444976, 355.65609842491483, 2.3233742902435024, 2090, 593247.0, 26.99051142974299, 7661.263126392699], [0.0005609989166259766, 4.381221055984497, 0.061936448097229, 0.22214095471632758, 10.927249061730791, 74.0, 1294.0, 267.8529176658673, 321.85782758935034, 2.3995356532236696, 1251, 335084.0, 16.15849844067463, 4328.100952434067], [1.9073486328125e-06, 4.380637168884277, 0.09238005025859096, 0.2682244991545165, 8.93063512221695, 74.0, 1434.0, 307.7032181168057, 399.6050718771941, 2.1478825176419205, 839, 258163.0, 10.837765454986075, 3334.815307694362]]"
Google Doc,"[[1.9073486328125e-06, 2.4498789310455322, 0.0516405413330746, 0.1674493062863794, 8.397296079747804, 80.0, 1412.0, 288.6723214285714, 350.77302355700795, 2.535922512740126, 2240, 646626.0, 19.373279251783266, 5592.529495296252], [0.0012018680572509766, 2.470026969909668, 0.09373761808978573, 0.22388423712343397, 6.183020811211819, 80.0, 1412.0, 257.10777957860614, 322.8746848662568, 2.8778111020626573, 1234, 317271.0, 10.676727768455695, 2745.069769712891], [2.09808349609375e-05, 2.4498789310455322, 0.11485718304838115, 0.23988829283300334, 5.600920756812354, 87.0, 1412.0, 327.3906560636183, 378.64696791903845, 2.216388801224714, 1006, 329355.0, 8.715127763963826, 2853.251396322372]]"
Google Doc,"[[9.5367431640625e-07, 4.555092096328735, 0.04992565821746553, 0.16699141083406388, 12.943027612288288, 79.0, 1412.0, 285.45819112627987, 341.29617410219566, 2.566338911096173, 2344, 669114.0, 20.038329767953357, 5720.105368751853], [9.5367431640625e-07, 4.5872509479522705, 0.08898405542475267, 0.22362267520609377, 9.492664855128256, 79.0, 1412.0, 249.34524714828896, 315.009613297445, 3.0281399135539058, 1315, 327889.0, 11.246520853995928, 2804.2665218980005], [2.193450927734375e-05, 4.555092096328735, 0.11378970545089662, 0.24152485421737238, 8.970456896209367, 86.0, 1412.0, 331.6083576287658, 367.0608489474911, 2.1532465994364833, 1029, 341225.0, 8.796689987723552, 2917.055919398415]]"
Google Doc,"[[1.3828277587890625e-05, 7.013988018035889, 0.04476321933356783, 0.29208446722902165, 18.53864391732732, 80.0, 1412.0, 269.3031587057011, 340.9108699776426, 2.5957372679200885, 2596, 699111.0, 22.348378229903897, 6018.488849262844], [0.0013031959533691406, 7.032632112503052, 0.09640888201437915, 0.4260152894530887, 12.646900791976412, 80.0, 1412.0, 272.4033195020747, 342.23199040810084, 2.6539413069306494, 1205, 328246.0, 10.38110331613203, 2827.8470034083607], [2.1219253540039062e-05, 7.013988018035889, 0.08356874400763203, 0.3962570346197879, 13.570659399084045, 87.0, 1412.0, 266.6175413371675, 339.73938560437017, 2.544277015837844, 1391, 370865.0, 11.974805130121851, 3192.693101784788]]"
Google Doc,"[[9.5367431640625e-07, 3.5999410152435303, 0.042733926695293585, 0.15780605057028121, 11.728142373195743, 74.0, 1434.0, 204.75485893416928, 210.9072641592433, 4.022705857375096, 1595, 326584.0, 23.41529154825708, 4794.3947178658245], [9.5367431640625e-07, 3.612917900085449, 0.07086817382153561, 0.20049941332349844, 9.222626823143033, 74.0, 555.0, 174.97920997920997, 106.62013898710461, 0.5675141846558341, 962, 168330.0, 14.125389843503033, 2471.649555464517], [1.9073486328125e-06, 3.613753080368042, 0.10776007137721098, 0.24200861747450383, 7.5549356904448155, 74.0, 1434.0, 250.00631911532386, 302.343725316253, 3.0078079313418296, 633, 158254.0, 9.294558417421637, 2323.6983377419333]]"
Google Doc,"[[2.1457672119140625e-06, 2.474889039993286, 0.0584114207422792, 0.20709816980823087, 8.035607935193884, 80.0, 1412.0, 313.6991629739045, 380.1867904879583, 2.2148508146371166, 2031, 637123.0, 17.12837315243155, 5373.156321022475], [2.1457672119140625e-06, 2.5095901489257812, 0.10518604162634212, 0.27802151341770037, 5.837706250188608, 80.0, 1412.0, 265.4140070921986, 340.2994296572916, 2.7337199400718104, 1128, 299387.0, 9.515400484427602, 2525.520571658977], [1.6927719116210938e-05, 2.474889039993286, 0.13145807550645985, 0.2997703089944377, 5.248635458944773, 87.0, 1412.0, 374.015503875969, 417.0018573577425, 1.773336104854526, 903, 337736.0, 7.61542144591122, 2848.2856893203457]]"
Google Doc,"[[-4.0531158447265625e-06, 4.400377988815308, 0.04370007309162586, 0.1625345887264009, 14.879753928830679, 80.0, 1412.0, 288.88421828908554, 342.99276807897485, 2.4625185581157742, 2712, 783454.0, 22.891697812016666, 6613.050227734404], [0.0014810562133789062, 4.422277927398682, 0.07813157113686715, 0.21635572705549314, 11.117635805140415, 80.0, 1412.0, 252.91825972313777, 317.07176609476494, 2.9286163670041008, 1517, 383677.0, 12.807366037142046, 3239.216729751186], [1.811981201171875e-05, 4.400377988815308, 0.09922185774823929, 0.23716863468346253, 10.192065740856833, 87.0, 1412.0, 334.54142259414226, 368.28949943914967, 2.044919943061964, 1195, 399777.0, 10.086865370707933, 3374.474290632222]]"
Google Doc,"[[-5.0067901611328125e-06, 4.641072988510132, 0.04944276209064878, 0.21364545152415051, 14.034720719395942, 60.0, 1392.0, 272.5467349551857, 346.35010290535973, 2.4439866007457325, 2343, 638577.0, 20.234043228578177, 5514.722416891065], [9.5367431640625e-07, 4.663696050643921, 0.08665676352506627, 0.2823549875515174, 10.494934970208472, 60.0, 1392.0, 238.17277486910996, 327.09956659855766, 2.857836826486931, 1337, 318437.0, 11.548417714729634, 2750.5186924647423], [2.47955322265625e-05, 4.641072988510132, 0.11521885454358154, 0.3162288292807351, 9.460314373603905, 68.0, 1392.0, 318.2306163021869, 365.4187832801895, 2.047126517530839, 1006, 320140.0, 8.68777101491662, 2764.714724369192]]"
Google Doc,"[[5.0067901611328125e-06, 4.037596940994263, 0.04464136954229518, 0.15656464316527263, 13.525843640157994, 80.0, 1412.0, 275.32757296466974, 323.724474158305, 2.6946861006806864, 2604, 716953.0, 22.409352185337802, 6169.912548899574], [0.000492095947265625, 4.06942081451416, 0.07946386594941938, 0.2099350115574342, 9.905611709089431, 80.0, 1412.0, 239.55023923444975, 297.66461244493496, 3.2148939597551878, 1463, 350462.0, 12.592943755907907, 3016.642689393709], [1.7881393432617188e-05, 4.037596940994263, 0.10190799570920174, 0.22808511042221985, 9.249209794246323, 87.0, 1412.0, 321.20157756354075, 349.0201529520339, 2.2417177955615695, 1141, 366491.0, 9.821380412960886, 3154.642882494696]]"
Google Doc,"[[1.1205673217773438e-05, 4.370129108428955, 0.05185055525067973, 0.21315965461592293, 12.219409107242603, 64.0, 1412.0, 324.84330794341673, 390.33662188625794, 2.0962046999964152, 1838, 597062.0, 19.296695300108873, 6268.402333663549], [0.0006198883056640625, 4.804391860961914, 0.0944757629481573, 0.31205294954467855, 10.023478514281729, 64.0, 1412.0, 298.1209117938553, 373.3087362170054, 2.3171763495442717, 1009, 300804.0, 10.595226037405475, 3158.658446933316], [1.6927719116210938e-05, 4.370129108428955, 0.11272224510349513, 0.3019935254198816, 8.668746616442592, 87.0, 1412.0, 357.36791314837154, 407.75280004273384, 1.8739582432836244, 829, 296258.0, 8.882077610762163, 3174.1695401799484]]"
Google Doc,"[[1.6927719116210938e-05, 4.430516958236694, 0.04904240289656054, 0.1660538485694229, 14.023484567425422, 80.0, 1412.0, 294.4645107097858, 352.951352132763, 2.4083455313189837, 2381, 701120.0, 20.3990854644153, 6006.806720206155], [0.0005550384521484375, 4.451481819152832, 0.08942753400839151, 0.219808819596238, 10.707093475696318, 80.0, 1412.0, 257.85451761102604, 326.2697593464202, 2.879712425355749, 1306, 336758.0, 11.190807111275106, 2885.6001693558824], [2.002716064453125e-05, 4.430516958236694, 0.10866217417867934, 0.23802874751480346, 9.841650167855498, 87.0, 1412.0, 338.9413953488372, 378.13375916639444, 1.999813182004356, 1075, 364362.0, 9.211403197681047, 3122.125852942755]]"
Google Doc,"[[9.5367431640625e-07, 4.477760076522827, 0.04316766605267369, 0.15970416796574222, 14.181581443383678, 60.0, 1392.0, 261.7083653108212, 332.2094055901517, 2.572542355082237, 2606, 682012.0, 23.17437954460241, 6064.928987710429], [9.5367431640625e-07, 4.501569986343384, 0.07648083547345635, 0.21281970222516838, 10.501783596026787, 60.0, 1392.0, 229.57443915703604, 314.2733610704642, 2.9896534100738106, 1471, 337704.0, 13.084065647480308, 3003.7670329141333], [2.4080276489257812e-05, 4.477760076522827, 0.09916381840142413, 0.23262377998572578, 9.820063525348179, 68.0, 1392.0, 303.35506607929517, 349.74039448082567, 2.1813358488818677, 1135, 344308.0, 10.093215956686008, 3061.82819349308]]"
Google Doc,"[[9.5367431640625e-07, 2.9032928943634033, 0.045776173519411295, 0.17097335505265934, 9.445982411645652, 79.0, 1412.0, 304.33740638549466, 374.0855628709772, 2.267078839871201, 2537, 772104.0, 21.854039882611556, 6651.001816919162], [9.5367431640625e-07, 2.921077013015747, 0.0814479585261812, 0.22721222369882907, 6.978558131109048, 79.0, 1412.0, 289.17605633802816, 378.01708358623034, 2.3844199230316123, 1420, 410630.0, 12.286430989099385, 3552.941659897099], [1.9073486328125e-05, 2.9032928943634033, 0.10402184233443285, 0.24871224886685736, 6.280105918539627, 86.0, 1412.0, 323.6114592658908, 368.12673629866435, 2.129581113719426, 1117, 361474.0, 9.621979719699294, 3113.7828981186954]]"
Google Doc,"[[9.5367431640625e-07, 4.111922025680542, 0.030860255351744893, 0.13520194747017475, 17.911210904514913, 74.0, 1434.0, 241.83947996816133, 286.1332062114384, 2.9700409299777393, 3769, 911493.0, 32.41273869513719, 7838.679870375879], [9.5367431640625e-07, 4.126575946807861, 0.05124125432316665, 0.17392345027511216, 13.90721668506595, 74.0, 1294.0, 227.15638766519822, 251.01914513781125, 3.140272819288038, 2270, 515645.0, 19.524126331409093, 4435.030009761868], [2.86102294921875e-06, 4.126137018203735, 0.07761407487382876, 0.21172403897011988, 11.304362689708103, 74.0, 1434.0, 264.07471647765175, 331.08043522820395, 2.6620767860488326, 1499, 395848.0, 12.892862001757175, 3404.678877699516]]"
