all tree:
feat_name: (20,31), count_total: 316, num_trees: 194, samples: 85780
feat_name: (20,3), count_total: 4, num_trees: 4, samples: 129
feat_name: (1,3), count_total: 4, num_trees: 4, samples: 125
feat_name: (9,28), count_total: 4, num_trees: 4, samples: 125
feat_name: (5,1), count_total: 4, num_trees: 4, samples: 113
feat_name: (3,19), count_total: 4, num_trees: 4, samples: 86
feat_name: (1,13), count_total: 4, num_trees: 4, samples: 79
feat_name: (1,26), count_total: 4, num_trees: 4, samples: 72
feat_name: (6,28), count_total: 4, num_trees: 4, samples: 59
feat_name: (1,1), count_total: 4, num_trees: 4, samples: 44
feat_name: (1,2), count_total: 4, num_trees: 4, samples: 29
feat_name: (5,19), count_total: 4, num_trees: 4, samples: 21
feat_name: (23,27), count_total: 3, num_trees: 3, samples: 386
feat_name: (9,24), count_total: 3, num_trees: 3, samples: 357
feat_name: (19,17), count_total: 3, num_trees: 3, samples: 349
feat_name: (9,1), count_total: 3, num_trees: 3, samples: 338
feat_name: (19,9), count_total: 3, num_trees: 3, samples: 330
feat_name: (21,11), count_total: 3, num_trees: 3, samples: 323
feat_name: (28,31), count_total: 3, num_trees: 3, samples: 318
feat_name: (8,2), count_total: 3, num_trees: 3, samples: 318
feat_name: (26,10), count_total: 3, num_trees: 3, samples: 310
feat_name: (21,18), count_total: 3, num_trees: 3, samples: 304
feat_name: (24,15), count_total: 3, num_trees: 3, samples: 299
feat_name: (20,23), count_total: 3, num_trees: 3, samples: 292
feat_name: (8,10), count_total: 3, num_trees: 3, samples: 263
feat_name: (18,25), count_total: 3, num_trees: 3, samples: 249
feat_name: (29,8), count_total: 3, num_trees: 3, samples: 244
feat_name: (20,17), count_total: 3, num_trees: 3, samples: 243
feat_name: (15,4), count_total: 3, num_trees: 3, samples: 243
feat_name: (4,30), count_total: 3, num_trees: 3, samples: 241
feat_name: (1,11), count_total: 3, num_trees: 3, samples: 231
feat_name: (16,10), count_total: 3, num_trees: 3, samples: 229
feat_name: (2,21), count_total: 3, num_trees: 3, samples: 227
feat_name: (6,29), count_total: 3, num_trees: 3, samples: 226
feat_name: (29,4), count_total: 3, num_trees: 3, samples: 222
feat_name: (5,15), count_total: 3, num_trees: 3, samples: 220
feat_name: (25,11), count_total: 3, num_trees: 3, samples: 220
feat_name: (22,24), count_total: 3, num_trees: 3, samples: 218
feat_name: (21,22), count_total: 3, num_trees: 3, samples: 213
feat_name: (13,18), count_total: 3, num_trees: 3, samples: 212
feat_name: (21,25), count_total: 3, num_trees: 3, samples: 212
feat_name: (29,30), count_total: 3, num_trees: 3, samples: 211
feat_name: (7,17), count_total: 3, num_trees: 3, samples: 209
feat_name: (7,22), count_total: 3, num_trees: 3, samples: 205
feat_name: (20,25), count_total: 3, num_trees: 3, samples: 199
feat_name: (29,15), count_total: 3, num_trees: 3, samples: 191
feat_name: (11,30), count_total: 3, num_trees: 3, samples: 178
feat_name: (20,1), count_total: 3, num_trees: 3, samples: 173
feat_name: (8,20), count_total: 3, num_trees: 3, samples: 159
feat_name: (6,18), count_total: 3, num_trees: 3, samples: 156
feat_name: (6,22), count_total: 3, num_trees: 3, samples: 156
feat_name: (20,9), count_total: 3, num_trees: 3, samples: 152
feat_name: (5,29), count_total: 3, num_trees: 3, samples: 150
feat_name: (31,22), count_total: 3, num_trees: 3, samples: 144
feat_name: (29,13), count_total: 3, num_trees: 3, samples: 141
feat_name: (5,10), count_total: 3, num_trees: 3, samples: 138
feat_name: (7,8), count_total: 3, num_trees: 3, samples: 137
feat_name: (3,2), count_total: 3, num_trees: 3, samples: 134
feat_name: (24,6), count_total: 3, num_trees: 3, samples: 133
feat_name: (17,3), count_total: 3, num_trees: 3, samples: 131
feat_name: (4,29), count_total: 3, num_trees: 3, samples: 129
feat_name: (19,20), count_total: 3, num_trees: 3, samples: 128
feat_name: (10,1), count_total: 3, num_trees: 3, samples: 124
feat_name: (18,29), count_total: 3, num_trees: 3, samples: 123
feat_name: (10,29), count_total: 3, num_trees: 3, samples: 123
feat_name: (22,3), count_total: 4, num_trees: 3, samples: 120
feat_name: (1,30), count_total: 3, num_trees: 3, samples: 119
feat_name: (5,21), count_total: 3, num_trees: 3, samples: 116
feat_name: (6,26), count_total: 3, num_trees: 3, samples: 114
feat_name: (5,2), count_total: 3, num_trees: 3, samples: 112
feat_name: (14,15), count_total: 3, num_trees: 3, samples: 110
feat_name: (6,1), count_total: 3, num_trees: 3, samples: 110
feat_name: (5,30), count_total: 3, num_trees: 3, samples: 87
feat_name: (6,31), count_total: 3, num_trees: 3, samples: 72
feat_name: (7,29), count_total: 3, num_trees: 3, samples: 70
feat_name: (2,11), count_total: 3, num_trees: 3, samples: 65
feat_name: (8,31), count_total: 3, num_trees: 3, samples: 52
feat_name: (29,2), count_total: 3, num_trees: 3, samples: 41
feat_name: (8,15), count_total: 3, num_trees: 3, samples: 39
feat_name: (20,19), count_total: 3, num_trees: 3, samples: 39
feat_name: (20,4), count_total: 3, num_trees: 3, samples: 38
feat_name: (9,14), count_total: 3, num_trees: 3, samples: 36
feat_name: (4,13), count_total: 3, num_trees: 3, samples: 35
feat_name: (10,10), count_total: 3, num_trees: 3, samples: 34
feat_name: (10,2), count_total: 3, num_trees: 3, samples: 28
feat_name: (27,1), count_total: 4, num_trees: 3, samples: 26
feat_name: (5,26), count_total: 3, num_trees: 3, samples: 22
feat_name: (6,19), count_total: 3, num_trees: 3, samples: 18
feat_name: (16,1), count_total: 3, num_trees: 3, samples: 18
feat_name: (2,8), count_total: 3, num_trees: 3, samples: 16
feat_name: (1,5), count_total: 3, num_trees: 3, samples: 15
feat_name: (4,26), count_total: 2, num_trees: 2, samples: 277
feat_name: (25,20), count_total: 2, num_trees: 2, samples: 255
feat_name: (24,10), count_total: 2, num_trees: 2, samples: 252
feat_name: (7,1), count_total: 2, num_trees: 2, samples: 246
feat_name: (24,27), count_total: 2, num_trees: 2, samples: 239
feat_name: (20,15), count_total: 2, num_trees: 2, samples: 232
feat_name: (3,16), count_total: 2, num_trees: 2, samples: 232
feat_name: (16,0), count_total: 2, num_trees: 2, samples: 229
feat_name: (8,26), count_total: 2, num_trees: 2, samples: 229
feat_name: (20,21), count_total: 2, num_trees: 2, samples: 228
feat_name: (8,25), count_total: 2, num_trees: 2, samples: 226
feat_name: (29,0), count_total: 2, num_trees: 2, samples: 223
feat_name: (22,0), count_total: 2, num_trees: 2, samples: 223
feat_name: (23,15), count_total: 2, num_trees: 2, samples: 222
feat_name: (17,21), count_total: 2, num_trees: 2, samples: 221
feat_name: (29,24), count_total: 2, num_trees: 2, samples: 218
feat_name: (11,18), count_total: 2, num_trees: 2, samples: 210
feat_name: (18,4), count_total: 2, num_trees: 2, samples: 210
feat_name: (5,17), count_total: 2, num_trees: 2, samples: 208
feat_name: (24,12), count_total: 2, num_trees: 2, samples: 207
feat_name: (16,28), count_total: 2, num_trees: 2, samples: 206
feat_name: (19,15), count_total: 2, num_trees: 2, samples: 205
feat_name: (2,20), count_total: 2, num_trees: 2, samples: 204
feat_name: (10,15), count_total: 2, num_trees: 2, samples: 204
feat_name: (15,24), count_total: 2, num_trees: 2, samples: 204
feat_name: (23,23), count_total: 2, num_trees: 2, samples: 202
feat_name: (19,3), count_total: 2, num_trees: 2, samples: 202
feat_name: (16,22), count_total: 2, num_trees: 2, samples: 201
feat_name: (11,14), count_total: 2, num_trees: 2, samples: 201
feat_name: (30,22), count_total: 2, num_trees: 2, samples: 199
feat_name: (8,8), count_total: 2, num_trees: 2, samples: 199
feat_name: (19,11), count_total: 2, num_trees: 2, samples: 198
feat_name: (7,9), count_total: 2, num_trees: 2, samples: 195
feat_name: (17,19), count_total: 2, num_trees: 2, samples: 191
feat_name: (3,23), count_total: 2, num_trees: 2, samples: 190
feat_name: (28,20), count_total: 2, num_trees: 2, samples: 181
feat_name: (30,27), count_total: 2, num_trees: 2, samples: 179
feat_name: (28,24), count_total: 2, num_trees: 2, samples: 165
feat_name: (11,31), count_total: 2, num_trees: 2, samples: 160
feat_name: (13,31), count_total: 2, num_trees: 2, samples: 158
feat_name: (11,19), count_total: 2, num_trees: 2, samples: 157
feat_name: (27,24), count_total: 2, num_trees: 2, samples: 155
feat_name: (4,11), count_total: 2, num_trees: 2, samples: 146
feat_name: (29,25), count_total: 2, num_trees: 2, samples: 145
feat_name: (30,23), count_total: 2, num_trees: 2, samples: 144
feat_name: (14,31), count_total: 2, num_trees: 2, samples: 143
feat_name: (21,4), count_total: 2, num_trees: 2, samples: 140
feat_name: (19,7), count_total: 2, num_trees: 2, samples: 139
feat_name: (30,6), count_total: 2, num_trees: 2, samples: 138
feat_name: (21,14), count_total: 2, num_trees: 2, samples: 138
feat_name: (23,1), count_total: 2, num_trees: 2, samples: 138
feat_name: (2,9), count_total: 2, num_trees: 2, samples: 135
feat_name: (15,31), count_total: 2, num_trees: 2, samples: 132
feat_name: (16,2), count_total: 2, num_trees: 2, samples: 132
feat_name: (5,28), count_total: 2, num_trees: 2, samples: 130
feat_name: (9,20), count_total: 2, num_trees: 2, samples: 128
feat_name: (21,31), count_total: 2, num_trees: 2, samples: 128
feat_name: (10,21), count_total: 2, num_trees: 2, samples: 126
feat_name: (7,0), count_total: 2, num_trees: 2, samples: 125
feat_name: (4,22), count_total: 2, num_trees: 2, samples: 125
feat_name: (6,14), count_total: 2, num_trees: 2, samples: 124
feat_name: (8,29), count_total: 2, num_trees: 2, samples: 124
feat_name: (9,10), count_total: 2, num_trees: 2, samples: 121
feat_name: (3,29), count_total: 2, num_trees: 2, samples: 121
feat_name: (2,26), count_total: 2, num_trees: 2, samples: 119
feat_name: (7,19), count_total: 2, num_trees: 2, samples: 118
feat_name: (19,31), count_total: 2, num_trees: 2, samples: 117
feat_name: (5,14), count_total: 2, num_trees: 2, samples: 117
feat_name: (15,16), count_total: 2, num_trees: 2, samples: 117
feat_name: (16,14), count_total: 2, num_trees: 2, samples: 117
feat_name: (12,14), count_total: 2, num_trees: 2, samples: 116
feat_name: (25,2), count_total: 2, num_trees: 2, samples: 116
feat_name: (11,20), count_total: 2, num_trees: 2, samples: 115
feat_name: (4,17), count_total: 2, num_trees: 2, samples: 114
feat_name: (8,3), count_total: 2, num_trees: 2, samples: 113
feat_name: (11,26), count_total: 2, num_trees: 2, samples: 112
feat_name: (2,17), count_total: 2, num_trees: 2, samples: 110
feat_name: (20,13), count_total: 2, num_trees: 2, samples: 110
feat_name: (16,27), count_total: 2, num_trees: 2, samples: 110
feat_name: (13,6), count_total: 2, num_trees: 2, samples: 108
feat_name: (15,20), count_total: 2, num_trees: 2, samples: 107
feat_name: (17,18), count_total: 2, num_trees: 2, samples: 106
feat_name: (21,12), count_total: 2, num_trees: 2, samples: 101
feat_name: (30,26), count_total: 2, num_trees: 2, samples: 100
feat_name: (24,9), count_total: 2, num_trees: 2, samples: 99
feat_name: (17,30), count_total: 2, num_trees: 2, samples: 99
feat_name: (3,25), count_total: 2, num_trees: 2, samples: 96
feat_name: (24,25), count_total: 2, num_trees: 2, samples: 95
feat_name: (29,27), count_total: 2, num_trees: 2, samples: 92
feat_name: (25,16), count_total: 2, num_trees: 2, samples: 91
feat_name: (26,26), count_total: 2, num_trees: 2, samples: 90
feat_name: (24,30), count_total: 2, num_trees: 2, samples: 88
feat_name: (18,21), count_total: 2, num_trees: 2, samples: 87
feat_name: (13,7), count_total: 2, num_trees: 2, samples: 77
feat_name: (7,14), count_total: 2, num_trees: 2, samples: 71
feat_name: (4,4), count_total: 2, num_trees: 2, samples: 63
feat_name: (19,18), count_total: 2, num_trees: 2, samples: 60
feat_name: (5,25), count_total: 2, num_trees: 2, samples: 57
feat_name: (3,30), count_total: 2, num_trees: 2, samples: 56
feat_name: (10,8), count_total: 2, num_trees: 2, samples: 56
feat_name: (11,6), count_total: 2, num_trees: 2, samples: 53
feat_name: (9,3), count_total: 2, num_trees: 2, samples: 53
feat_name: (6,3), count_total: 2, num_trees: 2, samples: 52
feat_name: (24,14), count_total: 2, num_trees: 2, samples: 47
feat_name: (30,10), count_total: 2, num_trees: 2, samples: 41
feat_name: (5,12), count_total: 2, num_trees: 2, samples: 37
feat_name: (14,4), count_total: 2, num_trees: 2, samples: 37
feat_name: (5,11), count_total: 2, num_trees: 2, samples: 36
feat_name: (9,19), count_total: 2, num_trees: 2, samples: 35
feat_name: (2,18), count_total: 2, num_trees: 2, samples: 34
feat_name: (8,18), count_total: 2, num_trees: 2, samples: 34
feat_name: (10,13), count_total: 2, num_trees: 2, samples: 32
feat_name: (19,19), count_total: 2, num_trees: 2, samples: 31
feat_name: (15,19), count_total: 2, num_trees: 2, samples: 31
feat_name: (30,18), count_total: 2, num_trees: 2, samples: 30
feat_name: (7,20), count_total: 2, num_trees: 2, samples: 29
feat_name: (4,7), count_total: 2, num_trees: 2, samples: 26
feat_name: (3,21), count_total: 2, num_trees: 2, samples: 24
feat_name: (7,18), count_total: 2, num_trees: 2, samples: 24
feat_name: (15,8), count_total: 2, num_trees: 2, samples: 22
feat_name: (6,5), count_total: 2, num_trees: 2, samples: 18
feat_name: (8,9), count_total: 2, num_trees: 2, samples: 18
feat_name: (4,27), count_total: 2, num_trees: 2, samples: 17
feat_name: (11,29), count_total: 2, num_trees: 2, samples: 16
feat_name: (23,9), count_total: 2, num_trees: 2, samples: 15
feat_name: (19,30), count_total: 2, num_trees: 2, samples: 15
feat_name: (17,0), count_total: 2, num_trees: 2, samples: 14
feat_name: (23,4), count_total: 2, num_trees: 2, samples: 14
feat_name: (12,30), count_total: 2, num_trees: 2, samples: 12
feat_name: (21,20), count_total: 2, num_trees: 2, samples: 12
feat_name: (4,3), count_total: 2, num_trees: 2, samples: 11
feat_name: (3,13), count_total: 2, num_trees: 2, samples: 11
feat_name: (18,23), count_total: 2, num_trees: 2, samples: 11
feat_name: (3,28), count_total: 2, num_trees: 2, samples: 10
feat_name: (1,4), count_total: 2, num_trees: 2, samples: 9
feat_name: (1,29), count_total: 2, num_trees: 2, samples: 9
feat_name: (19,5), count_total: 2, num_trees: 2, samples: 9
feat_name: (25,10), count_total: 2, num_trees: 2, samples: 8
feat_name: (23,7), count_total: 2, num_trees: 2, samples: 8
feat_name: (26,0), count_total: 2, num_trees: 2, samples: 7
feat_name: (9,29), count_total: 2, num_trees: 2, samples: 5
feat_name: (8,23), count_total: 2, num_trees: 2, samples: 5
feat_name: (25,1), count_total: 2, num_trees: 2, samples: 5
feat_name: (27,7), count_total: 2, num_trees: 2, samples: 4
feat_name: (18,0), count_total: 1, num_trees: 1, samples: 151
feat_name: (26,24), count_total: 1, num_trees: 1, samples: 143
feat_name: (4,12), count_total: 1, num_trees: 1, samples: 134
feat_name: (14,14), count_total: 1, num_trees: 1, samples: 134
feat_name: (17,20), count_total: 1, num_trees: 1, samples: 133
feat_name: (27,31), count_total: 1, num_trees: 1, samples: 132
feat_name: (17,9), count_total: 1, num_trees: 1, samples: 131
feat_name: (26,19), count_total: 1, num_trees: 1, samples: 128
feat_name: (15,15), count_total: 1, num_trees: 1, samples: 127
feat_name: (15,9), count_total: 1, num_trees: 1, samples: 127
feat_name: (4,5), count_total: 1, num_trees: 1, samples: 126
feat_name: (17,15), count_total: 1, num_trees: 1, samples: 126
feat_name: (9,17), count_total: 1, num_trees: 1, samples: 125
feat_name: (29,18), count_total: 1, num_trees: 1, samples: 124
feat_name: (23,31), count_total: 1, num_trees: 1, samples: 123
feat_name: (29,29), count_total: 1, num_trees: 1, samples: 123
feat_name: (6,16), count_total: 1, num_trees: 1, samples: 123
feat_name: (12,13), count_total: 1, num_trees: 1, samples: 122
feat_name: (5,8), count_total: 1, num_trees: 1, samples: 121
feat_name: (7,25), count_total: 1, num_trees: 1, samples: 121
feat_name: (17,5), count_total: 1, num_trees: 1, samples: 119
feat_name: (2,24), count_total: 1, num_trees: 1, samples: 118
feat_name: (16,31), count_total: 1, num_trees: 1, samples: 118
feat_name: (28,16), count_total: 1, num_trees: 1, samples: 118
feat_name: (28,29), count_total: 1, num_trees: 1, samples: 117
feat_name: (24,28), count_total: 1, num_trees: 1, samples: 117
feat_name: (23,21), count_total: 1, num_trees: 1, samples: 117
feat_name: (18,28), count_total: 1, num_trees: 1, samples: 117
feat_name: (16,23), count_total: 1, num_trees: 1, samples: 116
feat_name: (28,2), count_total: 1, num_trees: 1, samples: 116
feat_name: (8,27), count_total: 1, num_trees: 1, samples: 115
feat_name: (5,3), count_total: 1, num_trees: 1, samples: 115
feat_name: (29,17), count_total: 1, num_trees: 1, samples: 114
feat_name: (29,9), count_total: 1, num_trees: 1, samples: 113
feat_name: (6,12), count_total: 1, num_trees: 1, samples: 112
feat_name: (28,0), count_total: 1, num_trees: 1, samples: 112
feat_name: (23,0), count_total: 1, num_trees: 1, samples: 111
feat_name: (14,9), count_total: 1, num_trees: 1, samples: 111
feat_name: (25,22), count_total: 1, num_trees: 1, samples: 111
feat_name: (16,24), count_total: 1, num_trees: 1, samples: 110
feat_name: (16,19), count_total: 1, num_trees: 1, samples: 110
feat_name: (9,25), count_total: 1, num_trees: 1, samples: 110
feat_name: (11,21), count_total: 1, num_trees: 1, samples: 109
feat_name: (15,14), count_total: 1, num_trees: 1, samples: 109
feat_name: (26,5), count_total: 1, num_trees: 1, samples: 108
feat_name: (19,27), count_total: 1, num_trees: 1, samples: 107
feat_name: (25,7), count_total: 1, num_trees: 1, samples: 107
feat_name: (20,5), count_total: 1, num_trees: 1, samples: 106
feat_name: (4,19), count_total: 1, num_trees: 1, samples: 106
feat_name: (4,20), count_total: 1, num_trees: 1, samples: 105
feat_name: (29,23), count_total: 1, num_trees: 1, samples: 104
feat_name: (20,10), count_total: 1, num_trees: 1, samples: 104
feat_name: (25,27), count_total: 1, num_trees: 1, samples: 103
feat_name: (13,13), count_total: 1, num_trees: 1, samples: 103
feat_name: (12,11), count_total: 1, num_trees: 1, samples: 103
feat_name: (24,29), count_total: 1, num_trees: 1, samples: 103
feat_name: (26,7), count_total: 1, num_trees: 1, samples: 103
feat_name: (20,22), count_total: 1, num_trees: 1, samples: 103
feat_name: (15,30), count_total: 1, num_trees: 1, samples: 102
feat_name: (8,6), count_total: 1, num_trees: 1, samples: 102
feat_name: (1,10), count_total: 1, num_trees: 1, samples: 102
feat_name: (29,10), count_total: 1, num_trees: 1, samples: 102
feat_name: (19,16), count_total: 1, num_trees: 1, samples: 102
feat_name: (14,22), count_total: 1, num_trees: 1, samples: 101
feat_name: (2,15), count_total: 1, num_trees: 1, samples: 101
feat_name: (25,0), count_total: 1, num_trees: 1, samples: 101
feat_name: (10,0), count_total: 1, num_trees: 1, samples: 101
feat_name: (30,2), count_total: 1, num_trees: 1, samples: 101
feat_name: (7,6), count_total: 1, num_trees: 1, samples: 100
feat_name: (7,13), count_total: 1, num_trees: 1, samples: 100
feat_name: (8,19), count_total: 1, num_trees: 1, samples: 99
feat_name: (16,30), count_total: 1, num_trees: 1, samples: 99
feat_name: (23,25), count_total: 1, num_trees: 1, samples: 98
feat_name: (6,24), count_total: 1, num_trees: 1, samples: 98
feat_name: (23,10), count_total: 1, num_trees: 1, samples: 98
feat_name: (19,0), count_total: 1, num_trees: 1, samples: 98
feat_name: (26,6), count_total: 1, num_trees: 1, samples: 98
feat_name: (30,14), count_total: 1, num_trees: 1, samples: 97
feat_name: (5,9), count_total: 1, num_trees: 1, samples: 97
feat_name: (27,21), count_total: 1, num_trees: 1, samples: 97
feat_name: (18,26), count_total: 1, num_trees: 1, samples: 96
feat_name: (22,22), count_total: 1, num_trees: 1, samples: 96
feat_name: (30,20), count_total: 1, num_trees: 1, samples: 96
feat_name: (6,25), count_total: 1, num_trees: 1, samples: 96
feat_name: (29,7), count_total: 1, num_trees: 1, samples: 96
feat_name: (16,17), count_total: 1, num_trees: 1, samples: 95
feat_name: (7,26), count_total: 1, num_trees: 1, samples: 95
feat_name: (19,29), count_total: 1, num_trees: 1, samples: 95
feat_name: (3,27), count_total: 1, num_trees: 1, samples: 94
feat_name: (19,8), count_total: 1, num_trees: 1, samples: 94
feat_name: (23,13), count_total: 1, num_trees: 1, samples: 94
feat_name: (6,4), count_total: 1, num_trees: 1, samples: 93
feat_name: (13,4), count_total: 1, num_trees: 1, samples: 92
feat_name: (15,5), count_total: 1, num_trees: 1, samples: 92
feat_name: (30,12), count_total: 1, num_trees: 1, samples: 91
feat_name: (21,27), count_total: 1, num_trees: 1, samples: 90
feat_name: (14,21), count_total: 1, num_trees: 1, samples: 89
feat_name: (12,24), count_total: 1, num_trees: 1, samples: 89
feat_name: (9,30), count_total: 1, num_trees: 1, samples: 88
feat_name: (8,11), count_total: 1, num_trees: 1, samples: 86
feat_name: (3,20), count_total: 1, num_trees: 1, samples: 84
feat_name: (5,13), count_total: 1, num_trees: 1, samples: 83
feat_name: (17,27), count_total: 1, num_trees: 1, samples: 82
feat_name: (27,28), count_total: 1, num_trees: 1, samples: 79
feat_name: (15,26), count_total: 1, num_trees: 1, samples: 78
feat_name: (25,26), count_total: 1, num_trees: 1, samples: 68
feat_name: (14,10), count_total: 1, num_trees: 1, samples: 43
feat_name: (3,26), count_total: 1, num_trees: 1, samples: 39
feat_name: (22,27), count_total: 1, num_trees: 1, samples: 37
feat_name: (13,30), count_total: 1, num_trees: 1, samples: 32
feat_name: (5,16), count_total: 1, num_trees: 1, samples: 30
feat_name: (15,28), count_total: 1, num_trees: 1, samples: 30
feat_name: (18,16), count_total: 1, num_trees: 1, samples: 29
feat_name: (11,8), count_total: 1, num_trees: 1, samples: 29
feat_name: (11,28), count_total: 1, num_trees: 1, samples: 28
feat_name: (10,3), count_total: 1, num_trees: 1, samples: 28
feat_name: (29,20), count_total: 1, num_trees: 1, samples: 26
feat_name: (5,7), count_total: 1, num_trees: 1, samples: 26
feat_name: (1,20), count_total: 1, num_trees: 1, samples: 25
feat_name: (19,10), count_total: 1, num_trees: 1, samples: 25
feat_name: (7,2), count_total: 1, num_trees: 1, samples: 25
feat_name: (19,28), count_total: 1, num_trees: 1, samples: 25
feat_name: (16,29), count_total: 1, num_trees: 1, samples: 23
feat_name: (3,3), count_total: 1, num_trees: 1, samples: 22
feat_name: (21,6), count_total: 1, num_trees: 1, samples: 21
feat_name: (23,6), count_total: 1, num_trees: 1, samples: 21
feat_name: (13,29), count_total: 1, num_trees: 1, samples: 20
feat_name: (4,9), count_total: 1, num_trees: 1, samples: 19
feat_name: (12,29), count_total: 1, num_trees: 1, samples: 18
feat_name: (9,9), count_total: 1, num_trees: 1, samples: 18
feat_name: (12,8), count_total: 1, num_trees: 1, samples: 18
feat_name: (19,22), count_total: 1, num_trees: 1, samples: 17
feat_name: (11,3), count_total: 1, num_trees: 1, samples: 17
feat_name: (11,15), count_total: 1, num_trees: 1, samples: 17
feat_name: (23,20), count_total: 1, num_trees: 1, samples: 16
feat_name: (22,2), count_total: 1, num_trees: 1, samples: 16
feat_name: (13,3), count_total: 1, num_trees: 1, samples: 14
feat_name: (1,24), count_total: 1, num_trees: 1, samples: 14
feat_name: (18,3), count_total: 1, num_trees: 1, samples: 14
feat_name: (6,6), count_total: 1, num_trees: 1, samples: 14
feat_name: (17,29), count_total: 1, num_trees: 1, samples: 13
feat_name: (4,16), count_total: 1, num_trees: 1, samples: 11
feat_name: (6,8), count_total: 1, num_trees: 1, samples: 11
feat_name: (2,6), count_total: 1, num_trees: 1, samples: 11
feat_name: (29,22), count_total: 1, num_trees: 1, samples: 11
feat_name: (2,13), count_total: 1, num_trees: 1, samples: 10
feat_name: (10,25), count_total: 1, num_trees: 1, samples: 10
feat_name: (19,24), count_total: 1, num_trees: 1, samples: 10
feat_name: (2,22), count_total: 1, num_trees: 1, samples: 10
feat_name: (18,2), count_total: 1, num_trees: 1, samples: 9
feat_name: (1,8), count_total: 1, num_trees: 1, samples: 9
feat_name: (3,14), count_total: 1, num_trees: 1, samples: 9
feat_name: (6,9), count_total: 1, num_trees: 1, samples: 8
feat_name: (9,31), count_total: 1, num_trees: 1, samples: 8
feat_name: (25,6), count_total: 1, num_trees: 1, samples: 8
feat_name: (10,11), count_total: 1, num_trees: 1, samples: 8
feat_name: (15,3), count_total: 1, num_trees: 1, samples: 8
feat_name: (12,28), count_total: 1, num_trees: 1, samples: 7
feat_name: (12,17), count_total: 1, num_trees: 1, samples: 7
feat_name: (21,29), count_total: 1, num_trees: 1, samples: 7
feat_name: (5,4), count_total: 1, num_trees: 1, samples: 6
feat_name: (26,2), count_total: 1, num_trees: 1, samples: 6
feat_name: (17,17), count_total: 1, num_trees: 1, samples: 6
feat_name: (10,27), count_total: 1, num_trees: 1, samples: 6
feat_name: (16,3), count_total: 1, num_trees: 1, samples: 6
feat_name: (28,13), count_total: 1, num_trees: 1, samples: 6
feat_name: (29,14), count_total: 1, num_trees: 1, samples: 6
feat_name: (12,3), count_total: 1, num_trees: 1, samples: 6
feat_name: (21,28), count_total: 1, num_trees: 1, samples: 5
feat_name: (17,31), count_total: 1, num_trees: 1, samples: 5
feat_name: (3,18), count_total: 1, num_trees: 1, samples: 5
feat_name: (15,13), count_total: 1, num_trees: 1, samples: 5
feat_name: (18,18), count_total: 1, num_trees: 1, samples: 5
feat_name: (27,15), count_total: 1, num_trees: 1, samples: 5
feat_name: (11,1), count_total: 1, num_trees: 1, samples: 4
feat_name: (2,30), count_total: 1, num_trees: 1, samples: 4
feat_name: (2,4), count_total: 1, num_trees: 1, samples: 4
feat_name: (19,14), count_total: 1, num_trees: 1, samples: 4
feat_name: (12,19), count_total: 1, num_trees: 1, samples: 4
feat_name: (21,23), count_total: 1, num_trees: 1, samples: 4
feat_name: (27,3), count_total: 1, num_trees: 1, samples: 4
feat_name: (11,27), count_total: 1, num_trees: 1, samples: 4
feat_name: (1,21), count_total: 1, num_trees: 1, samples: 4
feat_name: (18,8), count_total: 1, num_trees: 1, samples: 4
feat_name: (9,15), count_total: 1, num_trees: 1, samples: 4
feat_name: (13,11), count_total: 1, num_trees: 1, samples: 4
feat_name: (21,24), count_total: 1, num_trees: 1, samples: 4
feat_name: (13,9), count_total: 1, num_trees: 1, samples: 4
feat_name: (11,5), count_total: 1, num_trees: 1, samples: 4
feat_name: (11,11), count_total: 1, num_trees: 1, samples: 4
feat_name: (21,8), count_total: 1, num_trees: 1, samples: 4
feat_name: (21,9), count_total: 1, num_trees: 1, samples: 4
feat_name: (25,3), count_total: 1, num_trees: 1, samples: 4
feat_name: (22,28), count_total: 1, num_trees: 1, samples: 4
feat_name: (18,27), count_total: 1, num_trees: 1, samples: 3
feat_name: (29,16), count_total: 1, num_trees: 1, samples: 3
feat_name: (28,28), count_total: 1, num_trees: 1, samples: 3
feat_name: (22,20), count_total: 1, num_trees: 1, samples: 3
feat_name: (23,24), count_total: 1, num_trees: 1, samples: 3
feat_name: (20,16), count_total: 1, num_trees: 1, samples: 3
feat_name: (12,5), count_total: 1, num_trees: 1, samples: 3
feat_name: (11,17), count_total: 1, num_trees: 1, samples: 3
feat_name: (29,12), count_total: 1, num_trees: 1, samples: 3
feat_name: (6,10), count_total: 1, num_trees: 1, samples: 3
feat_name: (24,17), count_total: 1, num_trees: 1, samples: 3
feat_name: (12,22), count_total: 1, num_trees: 1, samples: 3
feat_name: (5,24), count_total: 1, num_trees: 1, samples: 3
feat_name: (15,11), count_total: 1, num_trees: 1, samples: 3
feat_name: (21,2), count_total: 1, num_trees: 1, samples: 3
feat_name: (15,22), count_total: 1, num_trees: 1, samples: 3
feat_name: (9,12), count_total: 1, num_trees: 1, samples: 3
feat_name: (18,13), count_total: 1, num_trees: 1, samples: 2
feat_name: (24,4), count_total: 1, num_trees: 1, samples: 2
feat_name: (8,7), count_total: 1, num_trees: 1, samples: 2
feat_name: (18,17), count_total: 1, num_trees: 1, samples: 2
feat_name: (9,21), count_total: 1, num_trees: 1, samples: 2
